error,bikesInUsage,electricalBikesInUsage,mechanicalBikesInUsage,dateTime
0,244,29,215,2019-03-12 12:30:00
0,239,29,210,2019-03-12 12:35:00
0,211,25,186,2019-03-12 12:40:00
0,226,27,199,2019-03-12 12:45:00
0,232,28,204,2019-03-12 12:50:00
0,239,29,210,2019-03-12 12:55:00
0,246,30,216,2019-03-12 13:00:00
0,238,29,209,2019-03-12 13:05:00
0,242,29,213,2019-03-12 13:10:00
0,236,28,208,2019-03-12 13:15:00
0,227,27,200,2019-03-12 13:20:00
0,232,28,204,2019-03-12 13:25:00
0,235,28,207,2019-03-12 13:30:00
0,235,28,207,2019-03-12 13:35:00
0,212,25,187,2019-03-12 13:40:00
0,230,28,202,2019-03-12 13:45:00
0,236,28,208,2019-03-12 13:50:00
0,232,28,204,2019-03-12 13:55:00
0,212,25,187,2019-03-12 14:00:00
0,221,27,194,2019-03-12 14:05:00
0,202,24,178,2019-03-12 14:10:00
0,195,23,172,2019-03-12 14:15:00
0,211,25,186,2019-03-12 14:20:00
0,224,27,197,2019-03-12 14:25:00
0,235,28,207,2019-03-12 14:30:00
0,224,27,197,2019-03-12 14:35:00
0,197,24,173,2019-03-12 14:40:00
0,212,25,187,2019-03-12 14:45:00
0,218,26,192,2019-03-12 14:50:00
0,217,26,191,2019-03-12 14:55:00
0,216,26,190,2019-03-12 15:00:00
0,199,24,175,2019-03-12 15:05:00
0,211,25,186,2019-03-12 15:10:00
0,215,26,189,2019-03-12 15:15:00
0,220,26,194,2019-03-12 15:20:00
0,200,24,176,2019-03-12 15:25:00
0,206,25,181,2019-03-12 15:30:00
0,178,21,157,2019-03-12 15:35:00
0,203,24,179,2019-03-12 15:40:00
0,204,24,180,2019-03-12 15:45:00
0,198,24,174,2019-03-12 15:50:00
0,212,25,187,2019-03-12 15:55:00
0,224,27,197,2019-03-12 16:00:00
0,198,24,174,2019-03-12 16:05:00
0,228,27,201,2019-03-12 16:10:00
0,214,26,188,2019-03-12 16:15:00
0,231,28,203,2019-03-12 16:20:00
0,210,25,185,2019-03-12 16:25:00
0,225,27,198,2019-03-12 16:30:00
0,222,27,195,2019-03-12 16:35:00
0,229,27,202,2019-03-12 16:40:00
0,226,27,199,2019-03-12 16:45:00
0,222,27,195,2019-03-12 16:50:00
0,207,25,182,2019-03-12 16:55:00
0,252,30,222,2019-03-12 17:00:00
0,263,32,231,2019-03-12 17:05:00
0,270,32,238,2019-03-12 17:10:00
0,263,32,231,2019-03-12 17:15:00
0,278,33,245,2019-03-12 17:20:00
0,267,32,235,2019-03-12 17:25:00
0,258,31,227,2019-03-12 17:30:00
0,267,32,235,2019-03-12 17:35:00
0,273,33,240,2019-03-12 17:40:00
0,274,33,241,2019-03-12 17:45:00
0,293,35,258,2019-03-12 17:50:00
0,262,31,231,2019-03-12 17:55:00
0,314,38,276,2019-03-12 18:00:00
0,320,38,282,2019-03-12 18:05:00
0,315,38,277,2019-03-12 18:10:00
0,309,37,272,2019-03-12 18:15:00
0,296,36,260,2019-03-12 18:20:00
0,309,37,272,2019-03-12 18:25:00
0,302,36,266,2019-03-12 18:30:00
0,294,35,259,2019-03-12 18:35:00
0,305,37,268,2019-03-12 18:40:00
0,302,36,266,2019-03-12 18:45:00
0,322,39,283,2019-03-12 18:50:00
0,322,39,283,2019-03-12 18:55:00
0,239,29,210,2019-03-12 19:00:00
0,247,30,217,2019-03-12 19:05:00
0,228,27,201,2019-03-12 19:10:00
0,244,29,215,2019-03-12 19:15:00
0,255,31,224,2019-03-12 19:20:00
0,260,31,229,2019-03-12 19:25:00
0,241,29,212,2019-03-12 19:30:00
0,263,32,231,2019-03-12 19:35:00
0,232,28,204,2019-03-12 19:40:00
0,235,28,207,2019-03-12 19:45:00
0,259,31,228,2019-03-12 19:50:00
0,270,32,238,2019-03-12 19:55:00
0,181,22,159,2019-03-12 20:00:00
0,175,21,154,2019-03-12 20:05:00
0,149,18,131,2019-03-12 20:10:00
0,151,18,133,2019-03-12 20:15:00
0,177,21,156,2019-03-12 20:20:00
0,171,21,150,2019-03-12 20:25:00
0,162,19,143,2019-03-12 20:30:00
0,176,21,155,2019-03-12 20:35:00
0,176,21,155,2019-03-12 20:40:00
0,186,22,164,2019-03-12 20:45:00
0,177,21,156,2019-03-12 20:50:00
0,190,23,167,2019-03-12 20:55:00
0,120,14,106,2019-03-12 21:00:00
0,119,14,105,2019-03-12 21:05:00
0,133,16,117,2019-03-12 21:10:00
0,108,13,95,2019-03-12 21:15:00
0,154,18,136,2019-03-12 21:20:00
0,125,15,110,2019-03-12 21:25:00
0,125,15,110,2019-03-12 21:30:00
0,126,15,111,2019-03-12 21:35:00
0,143,17,126,2019-03-12 21:40:00
0,130,16,114,2019-03-12 21:45:00
0,101,12,89,2019-03-12 21:50:00
0,137,16,121,2019-03-12 21:55:00
0,71,9,62,2019-03-12 22:00:00
0,76,9,67,2019-03-12 22:05:00
0,60,7,53,2019-03-12 22:10:00
0,81,10,71,2019-03-12 22:15:00
0,67,8,59,2019-03-12 22:20:00
0,76,9,67,2019-03-12 22:25:00
0,72,9,63,2019-03-12 22:30:00
0,98,12,86,2019-03-12 22:35:00
0,99,12,87,2019-03-12 22:40:00
0,76,9,67,2019-03-12 22:45:00
0,76,9,67,2019-03-12 22:50:00
0,71,9,62,2019-03-12 22:55:00
0,58,7,51,2019-03-12 23:00:00
0,41,5,36,2019-03-12 23:05:00
0,40,5,35,2019-03-12 23:10:00
0,57,7,50,2019-03-12 23:15:00
0,39,5,34,2019-03-12 23:20:00
0,45,5,40,2019-03-12 23:25:00
0,26,3,23,2019-03-12 23:30:00
0,53,6,47,2019-03-12 23:35:00
0,68,8,60,2019-03-12 23:40:00
0,54,6,48,2019-03-12 23:45:00
0,63,8,55,2019-03-12 23:50:00
0,35,4,31,2019-03-12 23:55:00
0,33,4,29,2019-03-13 00:00:00
0,19,2,17,2019-03-13 00:05:00
0,27,3,24,2019-03-13 00:10:00
0,39,5,34,2019-03-13 00:15:00
0,31,4,27,2019-03-13 00:20:00
0,13,2,11,2019-03-13 00:25:00
0,14,2,12,2019-03-13 00:30:00
0,13,2,11,2019-03-13 00:35:00
0,36,4,32,2019-03-13 00:40:00
0,55,7,48,2019-03-13 00:45:00
0,46,6,40,2019-03-13 00:50:00
0,7,1,6,2019-03-13 00:55:00
0,41,5,36,2019-03-13 01:00:00
0,35,4,31,2019-03-13 01:05:00
0,5,1,4,2019-03-13 01:10:00
0,20,2,18,2019-03-13 01:15:00
0,37,4,33,2019-03-13 01:20:00
0,31,4,27,2019-03-13 01:25:00
0,8,1,7,2019-03-13 01:30:00
0,31,4,27,2019-03-13 01:35:00
0,0,0,0,2019-03-13 01:40:00
0,21,3,18,2019-03-13 01:45:00
0,38,5,33,2019-03-13 01:50:00
0,24,3,21,2019-03-13 01:55:00
0,16,2,14,2019-03-13 02:00:00
0,33,4,29,2019-03-13 02:05:00
0,34,4,30,2019-03-13 02:10:00
0,38,5,33,2019-03-13 02:15:00
0,32,4,28,2019-03-13 02:20:00
0,35,4,31,2019-03-13 02:25:00
0,31,4,27,2019-03-13 02:30:00
0,25,3,22,2019-03-13 02:35:00
0,23,3,20,2019-03-13 02:40:00
0,19,2,17,2019-03-13 02:45:00
0,7,1,6,2019-03-13 02:50:00
0,11,1,10,2019-03-13 02:55:00
0,19,2,17,2019-03-13 03:00:00
0,25,3,22,2019-03-13 03:05:00
0,39,5,34,2019-03-13 03:10:00
0,21,3,18,2019-03-13 03:15:00
0,34,4,30,2019-03-13 03:20:00
0,35,4,31,2019-03-13 03:25:00
0,19,2,17,2019-03-13 03:30:00
0,29,3,26,2019-03-13 03:35:00
0,19,2,17,2019-03-13 03:40:00
0,38,5,33,2019-03-13 03:45:00
0,30,4,26,2019-03-13 03:50:00
0,8,1,7,2019-03-13 03:55:00
0,28,3,25,2019-03-13 04:00:00
0,46,6,40,2019-03-13 04:05:00
0,24,3,21,2019-03-13 04:10:00
0,31,4,27,2019-03-13 04:15:00
0,33,4,29,2019-03-13 04:20:00
0,14,2,12,2019-03-13 04:25:00
0,32,4,28,2019-03-13 04:30:00
0,9,1,8,2019-03-13 04:35:00
0,18,2,16,2019-03-13 04:40:00
0,39,5,34,2019-03-13 04:45:00
0,30,4,26,2019-03-13 04:50:00
0,22,3,19,2019-03-13 04:55:00
0,50,6,44,2019-03-13 05:00:00
0,44,5,39,2019-03-13 05:05:00
0,45,5,40,2019-03-13 05:10:00
0,53,6,47,2019-03-13 05:15:00
0,36,4,32,2019-03-13 05:20:00
0,45,5,40,2019-03-13 05:25:00
0,41,5,36,2019-03-13 05:30:00
0,26,3,23,2019-03-13 05:35:00
0,34,4,30,2019-03-13 05:40:00
0,64,8,56,2019-03-13 05:45:00
0,50,6,44,2019-03-13 05:50:00
0,29,3,26,2019-03-13 05:55:00
0,92,11,81,2019-03-13 06:00:00
0,109,13,96,2019-03-13 06:05:00
0,129,15,114,2019-03-13 06:10:00
0,108,13,95,2019-03-13 06:15:00
0,126,15,111,2019-03-13 06:20:00
0,114,14,100,2019-03-13 06:25:00
0,116,14,102,2019-03-13 06:30:00
0,94,11,83,2019-03-13 06:35:00
0,121,15,106,2019-03-13 06:40:00
0,106,13,93,2019-03-13 06:45:00
0,120,14,106,2019-03-13 06:50:00
0,100,12,88,2019-03-13 06:55:00
0,202,24,178,2019-03-13 07:00:00
0,204,24,180,2019-03-13 07:05:00
0,198,24,174,2019-03-13 07:10:00
0,205,25,180,2019-03-13 07:15:00
0,197,24,173,2019-03-13 07:20:00
0,192,23,169,2019-03-13 07:25:00
0,219,26,193,2019-03-13 07:30:00
0,213,26,187,2019-03-13 07:35:00
0,191,23,168,2019-03-13 07:40:00
0,207,25,182,2019-03-13 07:45:00
0,191,23,168,2019-03-13 07:50:00
0,186,22,164,2019-03-13 07:55:00
0,312,37,275,2019-03-13 08:00:00
0,280,34,246,2019-03-13 08:05:00
0,311,37,274,2019-03-13 08:10:00
0,297,36,261,2019-03-13 08:15:00
0,297,36,261,2019-03-13 08:20:00
0,305,37,268,2019-03-13 08:25:00
0,307,37,270,2019-03-13 08:30:00
0,290,35,255,2019-03-13 08:35:00
0,309,37,272,2019-03-13 08:40:00
0,301,36,265,2019-03-13 08:45:00
0,285,34,251,2019-03-13 08:50:00
0,298,36,262,2019-03-13 08:55:00
0,267,32,235,2019-03-13 09:00:00
0,270,32,238,2019-03-13 09:05:00
0,259,31,228,2019-03-13 09:10:00
0,236,28,208,2019-03-13 09:15:00
0,256,31,225,2019-03-13 09:20:00
0,260,31,229,2019-03-13 09:25:00
0,259,31,228,2019-03-13 09:30:00
0,259,31,228,2019-03-13 09:35:00
0,254,30,224,2019-03-13 09:40:00
0,249,30,219,2019-03-13 09:45:00
0,243,29,214,2019-03-13 09:50:00
0,227,27,200,2019-03-13 09:55:00
0,214,26,188,2019-03-13 10:00:00
0,212,25,187,2019-03-13 10:05:00
0,217,26,191,2019-03-13 10:10:00
0,194,23,171,2019-03-13 10:15:00
0,218,26,192,2019-03-13 10:20:00
0,235,28,207,2019-03-13 10:25:00
0,211,25,186,2019-03-13 10:30:00
0,209,25,184,2019-03-13 10:35:00
0,214,26,188,2019-03-13 10:40:00
0,234,28,206,2019-03-13 10:45:00
0,198,24,174,2019-03-13 10:50:00
0,212,25,187,2019-03-13 10:55:00
0,205,25,180,2019-03-13 11:00:00
0,208,25,183,2019-03-13 11:05:00
0,214,26,188,2019-03-13 11:10:00
0,231,28,203,2019-03-13 11:15:00
0,237,28,209,2019-03-13 11:20:00
0,220,26,194,2019-03-13 11:25:00
0,210,25,185,2019-03-13 11:30:00
0,245,29,216,2019-03-13 11:35:00
0,210,25,185,2019-03-13 11:40:00
0,208,25,183,2019-03-13 11:45:00
0,194,23,171,2019-03-13 11:50:00
0,232,28,204,2019-03-13 11:55:00
0,242,29,213,2019-03-13 12:00:00
0,259,31,228,2019-03-13 12:05:00
0,213,26,187,2019-03-13 12:10:00
0,247,30,217,2019-03-13 12:15:00
0,231,28,203,2019-03-13 12:20:00
0,240,29,211,2019-03-13 12:25:00
0,210,25,185,2019-03-13 12:30:00
0,248,30,218,2019-03-13 12:35:00
0,239,29,210,2019-03-13 12:40:00
0,230,28,202,2019-03-13 12:45:00
0,238,29,209,2019-03-13 12:50:00
0,221,27,194,2019-03-13 12:55:00
0,228,27,201,2019-03-13 13:00:00
0,229,27,202,2019-03-13 13:05:00
0,213,26,187,2019-03-13 13:10:00
0,245,29,216,2019-03-13 13:15:00
0,249,30,219,2019-03-13 13:20:00
0,227,27,200,2019-03-13 13:25:00
0,239,29,210,2019-03-13 13:30:00
0,232,28,204,2019-03-13 13:35:00
0,239,29,210,2019-03-13 13:40:00
0,227,27,200,2019-03-13 13:45:00
0,224,27,197,2019-03-13 13:50:00
0,248,30,218,2019-03-13 13:55:00
0,214,26,188,2019-03-13 14:00:00
0,239,29,210,2019-03-13 14:05:00
0,216,26,190,2019-03-13 14:10:00
0,204,24,180,2019-03-13 14:15:00
0,230,28,202,2019-03-13 14:20:00
0,223,27,196,2019-03-13 14:25:00
0,224,27,197,2019-03-13 14:30:00
0,229,27,202,2019-03-13 14:35:00
0,207,25,182,2019-03-13 14:40:00
0,213,26,187,2019-03-13 14:45:00
0,213,26,187,2019-03-13 14:50:00
0,200,24,176,2019-03-13 14:55:00
0,207,25,182,2019-03-13 15:00:00
0,226,27,199,2019-03-13 15:05:00
0,213,26,187,2019-03-13 15:10:00
0,194,23,171,2019-03-13 15:15:00
0,191,23,168,2019-03-13 15:20:00
0,230,28,202,2019-03-13 15:25:00
0,209,25,184,2019-03-13 15:30:00
0,202,24,178,2019-03-13 15:35:00
0,207,25,182,2019-03-13 15:40:00
0,192,23,169,2019-03-13 15:45:00
0,227,27,200,2019-03-13 15:50:00
0,205,25,180,2019-03-13 15:55:00
0,241,29,212,2019-03-13 16:00:00
0,226,27,199,2019-03-13 16:05:00
0,242,29,213,2019-03-13 16:10:00
0,228,27,201,2019-03-13 16:15:00
0,235,28,207,2019-03-13 16:20:00
0,234,28,206,2019-03-13 16:25:00
0,232,28,204,2019-03-13 16:30:00
0,229,27,202,2019-03-13 16:35:00
0,222,27,195,2019-03-13 16:40:00
0,248,30,218,2019-03-13 16:45:00
0,214,26,188,2019-03-13 16:50:00
0,225,27,198,2019-03-13 16:55:00
0,270,32,238,2019-03-13 17:00:00
0,275,33,242,2019-03-13 17:05:00
0,265,32,233,2019-03-13 17:10:00
0,274,33,241,2019-03-13 17:15:00
0,268,32,236,2019-03-13 17:20:00
0,251,30,221,2019-03-13 17:25:00
0,270,32,238,2019-03-13 17:30:00
0,257,31,226,2019-03-13 17:35:00
0,249,30,219,2019-03-13 17:40:00
0,272,33,239,2019-03-13 17:45:00
0,276,33,243,2019-03-13 17:50:00
0,276,33,243,2019-03-13 17:55:00
0,322,39,283,2019-03-13 18:00:00
0,292,35,257,2019-03-13 18:05:00
0,299,36,263,2019-03-13 18:10:00
0,339,41,298,2019-03-13 18:15:00
0,302,36,266,2019-03-13 18:20:00
0,322,39,283,2019-03-13 18:25:00
0,307,37,270,2019-03-13 18:30:00
0,316,38,278,2019-03-13 18:35:00
0,307,37,270,2019-03-13 18:40:00
0,322,39,283,2019-03-13 18:45:00
0,317,38,279,2019-03-13 18:50:00
0,310,37,273,2019-03-13 18:55:00
0,237,28,209,2019-03-13 19:00:00
0,253,30,223,2019-03-13 19:05:00
0,235,28,207,2019-03-13 19:10:00
0,255,31,224,2019-03-13 19:15:00
0,282,34,248,2019-03-13 19:20:00
0,266,32,234,2019-03-13 19:25:00
0,259,31,228,2019-03-13 19:30:00
0,249,30,219,2019-03-13 19:35:00
0,227,27,200,2019-03-13 19:40:00
0,234,28,206,2019-03-13 19:45:00
0,265,32,233,2019-03-13 19:50:00
0,241,29,212,2019-03-13 19:55:00
0,167,20,147,2019-03-13 20:00:00
0,173,21,152,2019-03-13 20:05:00
0,162,19,143,2019-03-13 20:10:00
0,160,19,141,2019-03-13 20:15:00
0,174,21,153,2019-03-13 20:20:00
0,164,20,144,2019-03-13 20:25:00
0,166,20,146,2019-03-13 20:30:00
0,166,20,146,2019-03-13 20:35:00
0,181,22,159,2019-03-13 20:40:00
0,172,21,151,2019-03-13 20:45:00
0,173,21,152,2019-03-13 20:50:00
0,182,22,160,2019-03-13 20:55:00
0,118,14,104,2019-03-13 21:00:00
0,117,14,103,2019-03-13 21:05:00
0,126,15,111,2019-03-13 21:10:00
0,128,15,113,2019-03-13 21:15:00
0,118,14,104,2019-03-13 21:20:00
0,121,15,106,2019-03-13 21:25:00
0,111,13,98,2019-03-13 21:30:00
0,110,13,97,2019-03-13 21:35:00
0,129,15,114,2019-03-13 21:40:00
0,125,15,110,2019-03-13 21:45:00
0,125,15,110,2019-03-13 21:50:00
0,123,15,108,2019-03-13 21:55:00
0,76,9,67,2019-03-13 22:00:00
0,83,10,73,2019-03-13 22:05:00
0,86,10,76,2019-03-13 22:10:00
0,86,10,76,2019-03-13 22:15:00
0,74,9,65,2019-03-13 22:20:00
0,92,11,81,2019-03-13 22:25:00
0,78,9,69,2019-03-13 22:30:00
0,83,10,73,2019-03-13 22:35:00
0,78,9,69,2019-03-13 22:40:00
0,78,9,69,2019-03-13 22:45:00
0,66,8,58,2019-03-13 22:50:00
0,83,10,73,2019-03-13 22:55:00
0,79,9,70,2019-03-13 23:00:00
0,41,5,36,2019-03-13 23:05:00
0,46,6,40,2019-03-13 23:10:00
0,40,5,35,2019-03-13 23:15:00
0,39,5,34,2019-03-13 23:20:00
0,64,8,56,2019-03-13 23:25:00
0,37,4,33,2019-03-13 23:30:00
0,39,5,34,2019-03-13 23:35:00
0,26,3,23,2019-03-13 23:40:00
0,36,4,32,2019-03-13 23:45:00
0,24,3,21,2019-03-13 23:50:00
0,53,6,47,2019-03-13 23:55:00
0,64,8,56,2019-03-14 00:00:00
0,26,3,23,2019-03-14 00:05:00
0,10,1,9,2019-03-14 00:10:00
0,41,5,36,2019-03-14 00:15:00
0,21,3,18,2019-03-14 00:20:00
0,46,6,40,2019-03-14 00:25:00
0,27,3,24,2019-03-14 00:30:00
0,22,3,19,2019-03-14 00:35:00
0,28,3,25,2019-03-14 00:40:00
0,39,5,34,2019-03-14 00:45:00
0,27,3,24,2019-03-14 00:50:00
0,24,3,21,2019-03-14 00:55:00
0,22,3,19,2019-03-14 01:00:00
0,9,1,8,2019-03-14 01:05:00
0,29,3,26,2019-03-14 01:10:00
0,3,0,3,2019-03-14 01:15:00
0,19,2,17,2019-03-14 01:20:00
0,33,4,29,2019-03-14 01:25:00
0,28,3,25,2019-03-14 01:30:00
0,31,4,27,2019-03-14 01:35:00
0,23,3,20,2019-03-14 01:40:00
0,38,5,33,2019-03-14 01:45:00
0,35,4,31,2019-03-14 01:50:00
0,29,3,26,2019-03-14 01:55:00
0,33,4,29,2019-03-14 02:00:00
0,31,4,27,2019-03-14 02:05:00
0,17,2,15,2019-03-14 02:10:00
0,6,1,5,2019-03-14 02:15:00
0,27,3,24,2019-03-14 02:20:00
0,29,3,26,2019-03-14 02:25:00
0,35,4,31,2019-03-14 02:30:00
0,11,1,10,2019-03-14 02:35:00
0,11,1,10,2019-03-14 02:40:00
0,28,3,25,2019-03-14 02:45:00
0,21,3,18,2019-03-14 02:50:00
0,0,0,0,2019-03-14 02:55:00
0,27,3,24,2019-03-14 03:00:00
0,0,0,0,2019-03-14 03:05:00
0,11,1,10,2019-03-14 03:10:00
0,38,5,33,2019-03-14 03:15:00
0,44,5,39,2019-03-14 03:20:00
0,7,1,6,2019-03-14 03:25:00
0,18,2,16,2019-03-14 03:30:00
0,23,3,20,2019-03-14 03:35:00
0,43,5,38,2019-03-14 03:40:00
0,16,2,14,2019-03-14 03:45:00
0,16,2,14,2019-03-14 03:50:00
0,41,5,36,2019-03-14 03:55:00
0,22,3,19,2019-03-14 04:00:00
0,35,4,31,2019-03-14 04:05:00
0,8,1,7,2019-03-14 04:10:00
0,24,3,21,2019-03-14 04:15:00
0,6,1,5,2019-03-14 04:20:00
0,13,2,11,2019-03-14 04:25:00
0,36,4,32,2019-03-14 04:30:00
0,25,3,22,2019-03-14 04:35:00
0,22,3,19,2019-03-14 04:40:00
0,17,2,15,2019-03-14 04:45:00
0,23,3,20,2019-03-14 04:50:00
0,30,4,26,2019-03-14 04:55:00
0,57,7,50,2019-03-14 05:00:00
0,13,2,11,2019-03-14 05:05:00
0,35,4,31,2019-03-14 05:10:00
0,47,6,41,2019-03-14 05:15:00
0,44,5,39,2019-03-14 05:20:00
0,50,6,44,2019-03-14 05:25:00
0,48,6,42,2019-03-14 05:30:00
0,41,5,36,2019-03-14 05:35:00
0,39,5,34,2019-03-14 05:40:00
0,42,5,37,2019-03-14 05:45:00
0,59,7,52,2019-03-14 05:50:00
0,36,4,32,2019-03-14 05:55:00
0,109,13,96,2019-03-14 06:00:00
0,112,13,99,2019-03-14 06:05:00
0,129,15,114,2019-03-14 06:10:00
0,106,13,93,2019-03-14 06:15:00
0,122,15,107,2019-03-14 06:20:00
0,125,15,110,2019-03-14 06:25:00
0,109,13,96,2019-03-14 06:30:00
0,107,13,94,2019-03-14 06:35:00
0,106,13,93,2019-03-14 06:40:00
0,107,13,94,2019-03-14 06:45:00
0,120,14,106,2019-03-14 06:50:00
0,113,14,99,2019-03-14 06:55:00
0,203,24,179,2019-03-14 07:00:00
0,186,22,164,2019-03-14 07:05:00
0,188,23,165,2019-03-14 07:10:00
0,226,27,199,2019-03-14 07:15:00
0,198,24,174,2019-03-14 07:20:00
0,191,23,168,2019-03-14 07:25:00
0,217,26,191,2019-03-14 07:30:00
0,203,24,179,2019-03-14 07:35:00
0,207,25,182,2019-03-14 07:40:00
0,198,24,174,2019-03-14 07:45:00
0,196,24,172,2019-03-14 07:50:00
0,198,24,174,2019-03-14 07:55:00
0,283,34,249,2019-03-14 08:00:00
0,299,36,263,2019-03-14 08:05:00
0,304,36,268,2019-03-14 08:10:00
0,322,39,283,2019-03-14 08:15:00
0,301,36,265,2019-03-14 08:20:00
0,272,33,239,2019-03-14 08:25:00
0,299,36,263,2019-03-14 08:30:00
0,333,40,293,2019-03-14 08:35:00
0,310,37,273,2019-03-14 08:40:00
0,290,35,255,2019-03-14 08:45:00
0,307,37,270,2019-03-14 08:50:00
0,291,35,256,2019-03-14 08:55:00
0,1500,180,1320,2019-03-14 09:00:00
0,246,30,216,2019-03-14 09:05:00
0,251,30,221,2019-03-14 09:10:00
0,228,27,201,2019-03-14 09:15:00
0,236,28,208,2019-03-14 09:20:00
0,250,30,220,2019-03-14 09:25:00
0,245,29,216,2019-03-14 09:30:00
0,255,31,224,2019-03-14 09:35:00
0,235,28,207,2019-03-14 09:40:00
0,259,31,228,2019-03-14 09:45:00
0,236,28,208,2019-03-14 09:50:00
0,270,32,238,2019-03-14 09:55:00
0,189,23,166,2019-03-14 10:00:00
0,197,24,173,2019-03-14 10:05:00
0,215,26,189,2019-03-14 10:10:00
0,230,28,202,2019-03-14 10:15:00
0,214,26,188,2019-03-14 10:20:00
0,217,26,191,2019-03-14 10:25:00
0,210,25,185,2019-03-14 10:30:00
0,198,24,174,2019-03-14 10:35:00
0,204,24,180,2019-03-14 10:40:00
0,195,23,172,2019-03-14 10:45:00
0,195,23,172,2019-03-14 10:50:00
0,215,26,189,2019-03-14 10:55:00
0,202,24,178,2019-03-14 11:00:00
0,219,26,193,2019-03-14 11:05:00
0,199,24,175,2019-03-14 11:10:00
0,219,26,193,2019-03-14 11:15:00
0,209,25,184,2019-03-14 11:20:00
0,232,28,204,2019-03-14 11:25:00
0,219,26,193,2019-03-14 11:30:00
0,230,28,202,2019-03-14 11:35:00
0,206,25,181,2019-03-14 11:40:00
0,216,26,190,2019-03-14 11:45:00
0,203,24,179,2019-03-14 11:50:00
0,210,25,185,2019-03-14 11:55:00
0,227,27,200,2019-03-14 12:00:00
0,221,27,194,2019-03-14 12:05:00
0,215,26,189,2019-03-14 12:10:00
0,213,26,187,2019-03-14 12:15:00
0,202,24,178,2019-03-14 12:20:00
0,217,26,191,2019-03-14 12:25:00
0,238,29,209,2019-03-14 12:30:00
0,211,25,186,2019-03-14 12:35:00
0,214,26,188,2019-03-14 12:40:00
0,251,30,221,2019-03-14 12:45:00
0,222,27,195,2019-03-14 12:50:00
0,234,28,206,2019-03-14 12:55:00
0,243,29,214,2019-03-14 13:00:00
0,243,29,214,2019-03-14 13:05:00
0,217,26,191,2019-03-14 13:10:00
0,232,28,204,2019-03-14 13:15:00
0,216,26,190,2019-03-14 13:20:00
0,264,32,232,2019-03-14 13:25:00
0,216,26,190,2019-03-14 13:30:00
0,222,27,195,2019-03-14 13:35:00
0,223,27,196,2019-03-14 13:40:00
0,217,26,191,2019-03-14 13:45:00
0,251,30,221,2019-03-14 13:50:00
0,264,32,232,2019-03-14 13:55:00
0,209,25,184,2019-03-14 14:00:00
0,199,24,175,2019-03-14 14:05:00
0,188,23,165,2019-03-14 14:10:00
0,212,25,187,2019-03-14 14:15:00
0,211,25,186,2019-03-14 14:20:00
0,207,25,182,2019-03-14 14:25:00
0,218,26,192,2019-03-14 14:30:00
0,220,26,194,2019-03-14 14:35:00
0,219,26,193,2019-03-14 14:40:00
0,211,25,186,2019-03-14 14:45:00
0,202,24,178,2019-03-14 14:50:00
0,223,27,196,2019-03-14 14:55:00
0,210,25,185,2019-03-14 15:00:00
0,221,27,194,2019-03-14 15:05:00
0,219,26,193,2019-03-14 15:10:00
0,193,23,170,2019-03-14 15:15:00
0,193,23,170,2019-03-14 15:20:00
0,201,24,177,2019-03-14 15:25:00
0,197,24,173,2019-03-14 15:30:00
0,219,26,193,2019-03-14 15:35:00
0,214,26,188,2019-03-14 15:40:00
0,223,27,196,2019-03-14 15:45:00
0,215,26,189,2019-03-14 15:50:00
0,213,26,187,2019-03-14 15:55:00
0,239,29,210,2019-03-14 16:00:00
0,231,28,203,2019-03-14 16:05:00
0,226,27,199,2019-03-14 16:10:00
0,243,29,214,2019-03-14 16:15:00
0,226,27,199,2019-03-14 16:20:00
0,221,27,194,2019-03-14 16:25:00
0,215,26,189,2019-03-14 16:30:00
0,233,28,205,2019-03-14 16:35:00
0,240,29,211,2019-03-14 16:40:00
0,224,27,197,2019-03-14 16:45:00
0,241,29,212,2019-03-14 16:50:00
0,201,24,177,2019-03-14 16:55:00
0,269,32,237,2019-03-14 17:00:00
0,270,32,238,2019-03-14 17:05:00
0,261,31,230,2019-03-14 17:10:00
0,299,36,263,2019-03-14 17:15:00
0,269,32,237,2019-03-14 17:20:00
0,265,32,233,2019-03-14 17:25:00
0,270,32,238,2019-03-14 17:30:00
0,246,30,216,2019-03-14 17:35:00
0,261,31,230,2019-03-14 17:40:00
0,282,34,248,2019-03-14 17:45:00
0,262,31,231,2019-03-14 17:50:00
0,260,31,229,2019-03-14 17:55:00
0,331,40,291,2019-03-14 18:00:00
0,331,40,291,2019-03-14 18:05:00
0,321,39,282,2019-03-14 18:10:00
0,310,37,273,2019-03-14 18:15:00
0,312,37,275,2019-03-14 18:20:00
0,305,37,268,2019-03-14 18:25:00
0,303,36,267,2019-03-14 18:30:00
0,302,36,266,2019-03-14 18:35:00
0,308,37,271,2019-03-14 18:40:00
0,303,36,267,2019-03-14 18:45:00
0,296,36,260,2019-03-14 18:50:00
0,318,38,280,2019-03-14 18:55:00
0,253,30,223,2019-03-14 19:00:00
0,270,32,238,2019-03-14 19:05:00
0,242,29,213,2019-03-14 19:10:00
0,254,30,224,2019-03-14 19:15:00
0,254,30,224,2019-03-14 19:20:00
0,247,30,217,2019-03-14 19:25:00
0,259,31,228,2019-03-14 19:30:00
0,259,31,228,2019-03-14 19:35:00
0,254,30,224,2019-03-14 19:40:00
0,247,30,217,2019-03-14 19:45:00
